uniqueID,drugName,condition,review,rating,date,usefulCount
189175,Oxycodone,Chronic Pain,"""For Chronic Pain: I take 40 mg oxycontin 3 times per day. I had c3-c7 laminectomy, fusion, two plates. Degenerative disc disease, osteoarthritis, rheumatoid arthritis, severe spinal stenosis, regional pain syndrome, bulging disks at t4-t5 and pinched spinal cord in 3 places with severe nerve damage. I was on Morphine Sulfate 30mg for 3 years, now I take the oxycontin with occasional breakthrough meds. I have found 90% of the time, if I take my meds at the same time every day it works just fine, with the occasional bad day here and there. Overall it has worked well for me. I have been on it for a year now.""",10,12-Feb-17,38
19182,Pregabalin,Neuropathic Pain,"""I am 51 and have stage 3 RA. I  am unable to rollover in bed or dress myself without strong medications. Whilst waiting for DMARD approval I am on 1000mg nightly of Naproxen which had little effect. I still was unable to lift my arms up or use them to assist me to get in and out of car...etc. The introduction of Lyrica 75mg nightly was a godsend. I am so grateful for this drug I didn&#039;t believe I would regain use of my arms.  I have not felt any unacceptable side effects just increased appetite.  I actually wake up with hunger one or two hours after taking it and it does wrestle with the quetiapine 25mg which I take to help me sleep making it less effective but all acceptable given the great effect""",10,23-Feb-17,23
47938,Naproxen / sumatriptan,Migraine,"""It never fails that I get a migraine each month about 1-4 days before my period starts. About that same time, I get terrible back pain from the way my body changes. They started hitting monthly when I turned 36. Yay aging! About 8 months I got a sudden migraine that was so bad I had to run out of an executive meeting and barely made it to the girls room, hand cupped over my mouth. It was embarrassing as I had just started this new job. I decided to see my GP. She put me on Treximet. They are $20 a pill but with my insurance I got 30 pills for $60 - yeha! 
I take one whenever I feel a migraine coming on. They work best at night for me. If I take in the day I feel flu-like and sweaty. But they work!""",9,13-Feb-16,7
164603,Diclofenac,Rheumatoid Arthritis,"""I found it helpful initially but after a couple of months it did nothing for my pain or movements.""",5,5-Sep-09,7
87801,Naproxen,Juvenile Rheumatoid Arthritis,"""This medication seems to help the pain, but causes upset stomach and ringing in ears.""",5,16-Mar-09,11
180395,Diclofenac,Osteoarthritis,"""Also for rheumatoid arthritis. FANTASTIC, to say the LEAST!""",10,14-May-11,70
189252,Oxycodone,Chronic Pain,"""I was prescribed Oxycodone 8 months ago due chronic pain from Lumbar Stenosis and, also, OsteoArthritis of the knees.  My prescription is for  5 to 10 mg as needed every 12 hrs for severe pain.  So far, this is the only medication that has made a difference.  It has made it less painful to walk and move around.   I take a teaspoon of MetaMucil or ground Psyllium powder every other day or so to keep my stool soft and regular.  My doctor now suggests switching to the extended release version, Oxycontin, but I am hesitant to do so until I do more reading of the experiences of others.""",9,25-Jun-14,42
169623,Aspirin / butalbital / caffeine,Migraine,"""I have been using Fiorinal C1/2 for the past 25-30 years controlled by my doctor.  It&#039;s an amazing, amazing medicine.  I take it and my migraine goes away most of the time on the first dose. I have tried many other migraine meds and it seems I cannot take any of the Triptans as they make me throw up immediately upon taking them. I wish I could take something else but Fiorinal is all there is.  Please DO NOT stop making it! There are plenty of us out here who rely on it to carry on our daily lives. Please start making it again.  Thank you.""",10,14-Feb-14,37
80417,Aleve,Osteoarthritis,"""I take one Aleve in the morning, one at night and can&#039;t believe the relief I&#039;ve experienced from painful, arthritic  knees.""",8,4-Dec-09,113
19547,Pregabalin,Neuropathic Pain,"""I was only on this 45 days with absolutely no pain for most of that time.  I was prescribed the medicine by a doctor in Thailand in 2008  and it worked almost immediately.  I had a bit of puffiness in the face, but no real issues.  I weaned myself off over a 10 day period with no issues .  Wonderful for those it works for.   Spinal stenosis with laminectomy 3 years prior.  Anyone with back pain should try it.  Told a friend with same problems about it for years.  She now is on Lyrica and she says it has given her a new life.   Says she should have asked the doctor about it 6 years ago.""",10,6-Feb-14,95
110942,Acetaminophen / butalbital / caffeine / codeine,Headache,"""Best ever. I can&#039;t take if I&#039;m going to work however, as it makes it difficult to concentrate.""",10,23-Jul-13,25
72022,Tramadol,Back Pain,"""It helps with the pain but makes me vomit every time I take it and shaky, just not for me however; others I know have taken it and it helped them""",4,4-Aug-16,14
72232,Tramadol,Chronic Pain,"""Had been taking 10mg Percocet for a long time and these work just as well if not better without the side effects.""",8,20-Jul-13,22
164771,Diclofenac,Rheumatoid Arthritis,"""I have fibromalgya too - its been helpful as a painkiller!""",8,22-May-08,46
91725,Acetaminophen / butalbital,Headache,"""I have had severe problems with allergies after moving to a new area. Sinus problems and then surgery. I have suffered from migraines and sinus headaches. Once the infection cleared cephadyn removed the headache. It does not take care of the severe headache with infection.""",9,26-Mar-08,9
113562,Acetaminophen / butalbital / caffeine,Headache,"""I started off on Fiorinal...it has aspirin instead of Tylenol. I took that for about 20 yrs till the aspirin tore up my stomach.
I WAS switched to Fioricet. ...almost as good as the Fiorinal.
Together it&#039;s been OVER 40 yrs on this drug....absolutely fantastic. Helps me function and helps with the migraines and the almost daily tension headaches I get. 
Some of the headaches get so bad it feels my heads exploding...Fioricet gets me thru this without any side effects.
For me this is a great drug...my new drs have decided to slowly take me off it...and lately I&#039;ve gone back to suffering.
Gotta find new drs somewhere to give me my regular # of pills.
I&#039;ve been lucky to have taken pills that&#039;ve helped me so very much.l""",10,15-Nov-16,30
182767,Cymbalta,Osteoarthritis,"""I experienced chronic pain for 4 years, I had difficulty sleeping, would go to work, come home and go to bed. Every time I physically exerted myself, taking a shower, preparing a meal, doing household chores, I would need to go lay down. My family would visit me in my bedroom, it was depressing. 
Cymbalta has changed my life. I can tolerate the cold, even the grocery store used to bother me. I am much more active and find myself only going to bed when it is time for sleep, I also sleep much better. My family has noticed  a huge change in me, as far as being a part of life again.
This is not without cost..I have the strangest dreams, +30lbs, tired, terribly constipated.""",9,30-Nov-16,31
189215,Oxycodone,Chronic Pain,"""I have been on oxycodone 15 mg for about 4 years now it was working well and then all the sudden I guess I have started getting used to it so it doesn&#039;t work right anymore so what I had to do what I had to tell my doctor I think I got an immunities. The doctor told me he says well you have been on it for a while it&#039;s up your prescription and some so he upped it to 40 milligrams in the forties work absolutely wonderful I said stay on this for about 2 years and will flip you over to 60 milligram so I said okay I can tell everybody out here these were awesome for pain do not take them the wrong way because you can get very very addicted to him and you&#039;ll have to go to rehab """,10,10-Jul-16,24
41075,Acetaminophen / oxycodone,Chronic Pain,"""Endocets are the most tolerable of any prescription pain medication.""",10,8-Mar-14,36
182885,Cymbalta,Back Pain,"""I would not have taken this medication if I knew it was going to effect my sex drive. I am thankful that I was only on it for a short time and I have stopped taking it a few days ago. I have been married for a longtime but we have a very active sex life now that our children are gone from the house. If I would have known that I wouldn&#039;t be able to have a orgasm during sex I never would have agreed to taking this drug. So if you value your intimacy with your partner do not take this drug or expect a lot of frustration !!!""",1,26-Apr-16,13
